"Category","CategoryOfSequences_fr","FXY1","Title_fr","SubTitle_fr","FXY2","ElementName_fr","ElementDescription_fr","Note_fr","noteIDs","Status"
"08","Table D/08 BUFR – Catégorie 08","308001","Bouée/plate-forme — fixe","","301033","Bouée/plate-forme — fixe","Identification, type, date/heure, position (précision élevée) Message d'obser- vation en surface de base","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308001","","","302011","Station à basse altitude","Identification, type, date/heure, position (précision élevée) Message d'obser- vation en surface de base","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308001","","","022042","Température de la mer/de l'eau","Identification, type, date/heure, position (précision élevée) Message d'obser- vation en surface de base","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308002","Bouée/plate-forme — fixe","","301034","Bouée/plate-forme fixe","Identification, type, date/heure, position (faible précision) Message d'obser- vation en surface de base","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308002","","","302011","Station à basse altitude","Identification, type, date/heure, position (faible précision) Message d'obser- vation en surface de base","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308002","","","022042","Température de la mer/de l'eau","Identification, type, date/heure, position (faible précision) Message d'obser- vation en surface de base","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308003","Bouée/plate-forme — mobile","","301035","Bouée/plate-forme — mobile","Identification, déplacement, type, date/heure, position (faible précision) Message d'obser- vation en surface de base","voir note 1","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308003","","","302011","Station à basse altitude","Identification, déplacement, type, date/heure, position (faible précision) Message d'obser- vation en surface de base","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308003","","","022042","Température de la mer/de l'eau","Identification, déplacement, type, date/heure, position (faible précision) Message d'obser- vation en surface de base","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308004","Navire","","301036","Navire","Identification, déplacement, type, date/heure, position (faible précision) Message d'obser- vation en surface de base","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308004","","","302011","Station à basse altitude","Identification, déplacement, type, date/heure, position (faible précision) Message d'obser- vation en surface de base","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308004","","","022042","Température de la mer/de l'eau","Identification, déplacement, type, date/heure, position (faible précision) Message d'obser- vation en surface de base","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308005","","","308004","Navire","Message d'obser- vation de base de navire","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308005","","","302024","Vagues de la mer du vent et de la houle","Message d'obser- vation de base de navire","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308006","Paramètres facultatifs pour la Section 1 des messages de bouées","","010004","Pression","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308006","","","010061","Changement de pression en 3 heures","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308006","","","010063","Caractéristique de la tendance barométrique","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308006","","","011001","Direction du vent","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308006","","","011002","Vitesse du vent","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308006","","","012004","Température de l'air à 2 m","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308006","","","013003","Humidité relative","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308006","","","022042","Température de la mer/de l'eau","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308007","précision élevée","","301055","Identification et type de station, date/heure, position, déplacement","Message d'obser- vation en surface de base","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308007","","","302011","Station à basse altitude","Message d'obser- vation en surface de base","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308007","","","007062","Profondeur sous la surface de la mer/ de l'eau","Message d'obser- vation en surface de base","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308007","","","022042","Température de la mer/de l'eau","Message d'obser- vation en surface de base","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308009","Séquence pour la représentation des données SHIP des messages synoptiques provenant d'une station en mer","","301093","Identification du navire, déplacement, date/ heure, coordonnées horizontales et verticales","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308009","","","302001","Pression et variation de pression en 3 heures","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308009","","","302054","Données «instantanées» depuis le navire","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308009","observations en surface","","008002","Caractéristique verticale","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308009","","","302055","Givrage et glace","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308009","","","302057","Données océanographiques depuis le navire","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308009","","","302060","Données «pour la période» depuis le navire","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308010","Modèle pour les données TRACKOB","","001011","Indicateur d'identification du navire ou d'une station terrestre mobile","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308010","","","113000","Répétition différée de 13 descripteurs","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308010","","","031001","Facteur de répétition différée du descripteur","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308010","","","301011","Année, mois, jour","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308010","","","301012","Heure, minute","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308010","précision élevée","","301021","Latitude/longitude","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308010","","","004080","Période à laquelle correspond la valeur moyenne qui suit","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308010","","","022049","Température de surface de la mer","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308010","","","004080","Période à laquelle correspond la valeur moyenne qui suit","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308010","","","022059","Salinité de surface de la mer","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308010","","","004080","Période à laquelle correspond la valeur moyenne qui suit","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308010","","","022005","Direction du courant marin de surface","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308010","","","002042","Indicateur de l'unité de vitesse du courant marin de surface","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308010","","","022032","Vitesse du courant marin de surface","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308010","","","002042","Indicateur de l'unité de vitesse du courant marin de surface","Supprimer","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308010","","","004080","Période à laquelle correspond la valeur moyenne qui suit","Supprimer","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP","","001011","Indicateur d'identification du navire ou d'une station terrestre mobile","Indicatif d'appel du navire","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","002001","Type de station","Indicatif d'appel du navire","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","301011","Année, mois, jour","Indicatif d'appel du navire","voir note 2","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","301012","Heure, minute","Indicatif d'appel du navire","voir note 2","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","faible précision","","301023","Latitude/longitude","Indicatif d'appel du navire","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","007030","Altitude du sol de la station","Indicatif d'appel du navire","voir note 3","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","007031","Altitude du baromètre","Indicatif d'appel du navire","voir note 3","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","004074","Moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau Période ou décalage dans le temps de courte durée","= UTC - Heure locale","voir note 2","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","004023","Période ou décalage dans le temps","= Nombre de jours dans le mois","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","008023","Statistiques de premier ordre","= 4 Valeur moyenne","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","010051","Pression ramenée au niveau moyen de la mer","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","ou du pont sur une plate-forme marine","","007032","Hauteur du capteur au-dessus du sol","Mesure de la température","voir note 3","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","007033","Hauteur du capteur au-dessus de la surface de l'eau","Mesure de la température","voir note 3","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","012101","Température/température de l'air","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","013004","Tension de vapeur","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","ou du pont sur une plate-forme marine","","007032","Hauteur du capteur au-dessus du sol","Mis à valeur manquante (annuler)","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","007033","Hauteur du capteur au-dessus de la surface de l'eau","Mis à valeur manquante (annuler)","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","302056","Température de la mer/de l'eau","Température de surface de la mer, méthode de mesure et profondeur sous la surface","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","008023","Statistiques de premier ordre","Mis à valeur manquante","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","004003","Précipitations Jour","= 1","voir note 4","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","004004","Heure","= 6","voir note 4","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","004023","Période ou décalage dans le temps","= Nombre de jours dans le mois","voir note 4","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","ou du pont sur une plate-forme marine","","007032","Hauteur du capteur au-dessus du sol","","voir note 3","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","013060","Précipitations totales cumulées","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","013051","Groupe de fréquence, précipitations","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","","","004053","Nombre de jours avec précipitations égales ou supérieures à 1 mm","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308011","ou du pont sur une plate-forme marine","","007032","Hauteur du capteur au-dessus du sol","Mis à valeur manquante (annuler)","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","Normales mensuelles pour une station météorologique océanique","","004001","Année","Début de la période de référence","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","004001","Année","Fin de la période de référence","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","004002","Mois","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","004003","Jour","= 1","voir note 2","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","004004","Heure","= 0","voir note 2","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","004074","Période ou décalage dans le temps de courte durée","= UTC - Heure locale","voir note 2","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","004022","Période ou décalage dans le temps","= 1","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","008023","Normales des moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau Statistiques de premier ordre","= 4 Valeur moyenne","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","010051","Pression ramenée au niveau moyen de la mer","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","ou du pont sur une plate-forme marine","","007032","Hauteur du capteur au-dessus du sol","Mesure de la température","voir note 3","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","007033","Hauteur du capteur au-dessus de la surface de l'eau","Mesure de la température","voir note 3","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","012101","Température/température de l'air","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","013004","Tension de vapeur","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","ou du pont sur une plate-forme marine","","007032","Hauteur du capteur au-dessus du sol","Mis à valeur manquante (annuler)","voir note 3","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","007033","Hauteur du capteur au-dessus de la surface de l'eau","Mis à valeur manquante (annuler)","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","302056","Température de la mer/de l'eau","Température de surface de la mer, méthode de mesure et profon- deur sous la surface","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","008023","Statistiques de premier ordre","Mis à valeur manquante","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","004001","Année","Début de la période de référence","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","004001","Année","Fin de la période de référence","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","004002","Mois","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","004003","Jour","= 1","voir note 4","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","004004","Heure","= 6","voir note 4","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","004022","Période ou décalage dans le temps","= 1","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","ou du pont sur une plate-forme marine","","007032","Normales des précipitations Hauteur du capteur au-dessus du sol","Mesure des précipitations","voir note 3","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","008023","Statistiques de premier ordre","= 4 Valeur moyenne","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","013060","Précipitations totales cumulées","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","004053","Nombre de jours avec précipitations égales ou supérieures à 1 mm","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308012","","","008023","Statistiques de premier ordre","Mis à valeur manquante","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308013","Représentation des valeurs mensuelles composant les données CLIMAT SHIP","","308011","Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT TEMP","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308013","","","308012","Normales mensuelles pour une station météorologique océanique","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS","","101000",") Répétition différée de 1 descripteur","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","031000","Facteur de répétition légèrement différée du descripteur","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","301018","Indicatif d'appel chiffré du navire et méthode de chiffrement","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","003001","Type de station d'observation en surface","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","301093","Identification du navire, déplacement, date/heure, coordonnées horizontales et verticales","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","208032","Modifier la largeur du champ de données CCITT IA5","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","001079","Identificateur de profil unique","32 caractères | Identifiant unique pour la transmission de messages","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","208000","Modification de la largeur du champ de données CCITT IA5","Annuler","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","302062","Données «instantanées» depuis le navire","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","302063","Données «pour la période» depuis le navire","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","101000","Répétition différée de 1 descripteur","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","031000","Facteur de répétition légèrement différée du descripteur","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","302092","Éléments de données VOSClim","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","101000","Répétition différée de 1 descripteur","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","031000","Facteur de répétition légèrement différée du descripteur","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","306033","Salinité de surface","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","101000","Répétition différée de 1 descripteur","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","031000","Facteur de répétition légèrement différée du descripteur","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","306034","Courant de surface","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","101000","Répétition différée de 1 descripteur","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","031000","Facteur de répétition légèrement différée du descripteur","","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308014","","","306043","Observations sur la biogéochimie et le rayonnement en milieu marin","Observations E-SURFMAR S-AWS","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308015","Modèle pour les données WAVEOB exprimées sous forme de fréquence (I₂ = 0 dans FM-65 WAVEOB","","001003",") Identification Région OMM/zone géographique","A₁ — Premier chiffre du numéro OMM (par ex. 62024 → 6)","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308015","","","001020","Sous-région OMM","bw — Deuxième chiffre du numéro OMM (par ex. 62024 → 2)","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308015","","","001005","Indicateur d'identification de la bouée ou de la plate-forme","n₀n₀n₀ — 3 derniers chiffres du numéro OMM (par ex. 62024 → 024)","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308015","","","001011","Indicateur d'identification du navire ou d'une station terrestre mobile","D....D","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308015","","","001007","Indicateur d'identification du satellite","I₆I₆I₆","","","Operational"
"08","Table D/08 BUFR – Catégorie 08","308015","","","001001","Indicateur régional OMM","II","","","Operational"
