"Category","CategoryOfSequences_fr","FXY1","Title_fr","SubTitle_fr","FXY2","ElementName_fr","ElementDescription_fr","Note_fr","noteIDs","Status"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316031","(SIGMET, Emplacement du phénomène observé ou prévu et déplacement)","","008021","Caractéristique temporelle","= 16 Analyse, = 4 Prévision","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316031","","","301011","Année, mois, jour","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316031","","","301012","Heure, minute","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316031","","","301027","Description d'une caractéristique météorologique en trois ou en deux dimensions","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316031","","","019005","Direction de déplacement de la caractéristique","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316031","","","019006","Vitesse de déplacement de la caractéristique","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316031","","","020028","Changement d'intensité prévu","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316031","","","008021","Caractéristique temporelle","Mis à valeur manquante (annuler)","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316032","(SIGMET, Emplacement du phénomène prévu)","","008021","Caractéristique temporelle","= 4 Prévision","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316032","","","301011","Année, mois, jour","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316032","","","301012","Heure, minute","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316032","","","301027","Description d'une caractéristique météorologique en trois ou en deux dimensions","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316032","","","008021","Caractéristique temporelle","Mis à valeur manquante (annuler)","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316033","(SIGMET, Évolution probable)","","008021","Caractéristique temporelle","= 4 Prévision","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316033","","","301011","Année, mois, jour","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316033","","","301012","Heure, minute","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316033","","","101000","Répétition différée de 1 descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316033","","","031001","Facteur de répétition différée du descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316033","","","301027","Description d'une caractéristique météorologique en trois ou en deux dimensions","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316033","","","008021","Caractéristique temporelle","Mis à valeur manquante (annuler)","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316034","(Cendres volcaniques — SIGMET)","","008079","Catégorie de produit","= 0 Diffusion normale, = 1 Correction","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316034","","","316030","En-tête SIGMET","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316034","","","008011","Caractéristique météorologique","= 17 Volcan","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316034","","","001022","Nom de la caractéristique","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316034","","","008007","Caractéristique dimensionnelle","= 0 Point","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316034","(faible précision)","","301023","Latitude/longitude","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316034","","","008007","Caractéristique dimensionnelle","Mis à valeur manquante (annuler)","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316034","","","020090","Nuages spéciaux","= 5 Nuages provoqués par des éruptions volcaniques","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316034","","","316031","SIGMET, Emplacement du phénomène observé ou prévu et déplacement","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316034","","","101000","Répétition différée de 1 descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316034","","","031000","Facteur de répétition légèrement différée du descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316034","","","316032","SIGMET, Emplacement du phénomène prévu","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316034","","","101000","Répétition différée de 1 descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316034","","","031001","Facteur de répétition différée du descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316034","","","316033","SIGMET, Évolution probable","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316034","","","008011","Caractéristique météorologique","Mis à valeur manquante (annuler)","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316034","","","008079","Catégorie de produit","Mis à valeur manquante (annuler)","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316035","(Orage — SIGMET)","","008079","Catégorie de produit","= 0 Diffusion normale, = 1 Correction","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316035","","","316030","En-tête SIGMET","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316035","","","008011","Caractéristique météorologique","= 21 Orage","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316035","","","020023","Autres phénomènes météorologiques","Bit 2 = grains ou les 18 bits mis à 1 = valeur manquante","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316035","","","020021","Type de précipitation","Bit 14 = grêle ou les 30 bits mis à 1 = valeur manquante","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316035","","","020008","Répartition des nuages, pour l'aviation","= 15 OBSC, = 16 EMBD, = 12 FRQ, = 31 Valeur manquante","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316035","","","316031","SIGMET, Emplacement du phénomène observé ou prévu et déplacement","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316035","","","008011","Caractéristique météorologique","Mis à valeur manquante (annuler)","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316035","","","008079","Catégorie de produit","Mis à valeur manquante (annuler)","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316036","(Cyclone tropical — SIGMET)","","008079","Catégorie de produit","= 0 Diffusion normale, = 1 Correction","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316036","","","316030","En-tête SIGMET","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316036","","","008011","Caractéristique météorologique","= 22 Cyclone tropical","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316036","","","001027","Nom OMM complet de la tempête","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316036","","","316031","SIGMET, Emplacement du phénomène observé ou prévu et déplacement","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316036","","","101000","Répétition différée de 1 descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316036","","","031000","Facteur de répétition légèrement différée du descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316036","","","316032","SIGMET, Emplacement du phénomène prévu","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316036","","","101000","Répétition différée de 1 descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316036","","","031001","Facteur de répétition différée du descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316036","","","316033","SIGMET, Évolution probable","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316036","","","008011","Caractéristique météorologique","Mis à valeur manquante (annuler)","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316036","","","008079","Catégorie de produit","Mis à valeur manquante (annuler)","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316037","(Turbulence — SIGMET)","","008079","Catégorie de produit","= 0 Diffusion normale, = 1 Correction","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316037","","","316030","En-tête SIGMET","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316037","","","008011","Caractéristique météorologique","= 13 Turbulence","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316037","","","011031","Degré de turbulence","= 10 Turbulence modérée, = 11 Turbulence forte","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316037","","","316031","SIGMET, Emplacement du phénomène observé ou prévu et déplacement","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316037","","","008011","Caractéristique météorologique","Mis à valeur manquante (annuler)","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316037","","","008079","Catégorie de produit","Mis à valeur manquante (annuler)","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316038","(Givrage — SIGMET)","","008079","Catégorie de produit","= 0 Diffusion normale, = 1 Correction","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316038","","","316030","En-tête SIGMET","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316038","","","008011","Caractéristique météorologique","= 15 Givrage d'aéronef","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316038","","","020041","Givrage d'aéronef","= 7 Givrage fort","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316038","","","020021","Type de précipitation","Bit 3 = précipitation liquide avec congélation ou les 30 bits mis à 1 = valeur manquante","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316038","","","316031","SIGMET, Emplacement du phénomène observé ou prévu et déplacement","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316038","","","008011","Caractéristique météorologique","Mis à valeur manquante (annuler)","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316038","","","008079","Catégorie de produit","Mis à valeur manquante (annuler)","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316039","(Onde orographique, tempête de poussière ou tempête de sable — SIGMET)","","008079","Catégorie de produit","= 0 Diffusion normale, = 1 Correction","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316039","","","316030","En-tête SIGMET","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316039","","","008011","Caractéristique météorologique","= 23 Onde orographique, = 24 Tempête de poussière, = 25 Tempête de sable","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316039","","","020024","Intensité du phénomène","= 3 Fort, = 5 Dangereux","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316039","","","316031","SIGMET, Emplacement du phénomène observé ou prévu et déplacement","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316039","","","008011","Caractéristique météorologique","Mis à valeur manquante (annuler)","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316039","","","008079","Catégorie de produit","Mis à valeur manquante (annuler)","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316040","(Annulation d'un message SIGMET)","","316030","En-tête SIGMET","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316040","","","008079","Catégorie de produit","= 4 Annulation","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316040","","","301014","Période","De validité du message SIGMET à annuler","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316040","","","001037","Numéro de la séquence SIGMET","Du message SIGMET à annuler","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316040","","","010064","Niveau de croisière - SIGMET","Du message SIGMET à annuler","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316040","","","008079","Catégorie de produit","Mis à valeur manquante (annuler)","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316050","(Modèle pour les données RADOB — Partie A: Données relatives aux cyclones tropicaux)","","301001","Indicateur régional OMM et chiffre indicatif OMM de la station","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316050","","","301011","Année, mois, jour","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316050","","","301012","Heure, minute","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316050","","","002160","Longueur d'onde sur laquelle fonctionne le radar","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316050","","","008005","Signification de la caractéristique météorologique","= 1","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316050","(faible précision)","","005002","Latitude","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316050","(faible précision)","","006002","Longitude","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316050","","","008005","Signification de la caractéristique météorologique","Annuler","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316050","","","019100","Période pour laquelle a été calculé le déplacement du cyclone tropical","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316050","","","019005","Direction de déplacement de la caractéristique","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316050","","","019006","Vitesse de déplacement de la caractéristique","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316050","","","019101","Précision de la position du centre du cyclone tropical","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316050","","","019102","Configuration et définition de l'œil du cyclone tropical","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316050","","","019103","Diamètre ou longueur de l'axe principal de l'œil du cyclone tropical","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316050","","","019104","Évolution du caractère de l'œil durant les 30 minutes précédentes","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316050","","","019105","Distance entre l'extrémité de la bande en spirale et le centre du cyclone tropical","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","(Modèle pour les données SAREP — Partie A: Données relatives aux cyclones tropicaux)","","301005","Centre d'origine/centre secondaire","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","301011","Année, mois, jour","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","301012","Heure, minute","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","001007","Indicateur d'identification du satellite","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","025150","Méthode d'analyse de l'intensité du cyclone tropical par les images de satellite","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","122000","Répétition différée de 22 descripteurs","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","031001","Facteur de répétition différée du descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","001027","Nom OMM complet de la tempête","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","(Comité des typhons)","","019150","Nombre international commun des typhons","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","019106","Numéro d'identification du cyclone tropical","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","008005","Signification de la caractéristique météorologique","= 1","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","(faible précision)","","005002","Latitude","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","(faible précision)","","006002","Longitude","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","008005","Signification de la caractéristique météorologique","Annuler","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","019107","Période sur laquelle a été calculé le déplacement du cyclone tropical","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","019005","Direction de déplacement de la caractéristique","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","019006","Vitesse de déplacement de la caractéristique","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","019108","Précision de la position géographique du cyclone tropical","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","019109","Diamètre moyen de la couverture nuageuse du cyclone tropical","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","019110","Variation apparente de l'intensité du cyclone tropical, à 24 heures d'intervalle","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","(intensité courante)","","019111","Nombre Cl du cyclone tropical","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","(tropical)","","019112","Nombre T pour les données au sujet du cyclone tropical","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","019113","Configuration nuageuse correspondant au nombre DT","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","(MET)","","019114","Nombre T attendu du modèle pour le cyclone tropical","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","(+: intensification, -: affaiblissement)","","019115","Tendance sur les 24 heures précédentes","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","(PT)","","019116","Nombre T de la configuration du cyclone tropical","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","019117","Type d'image de nuages correspondant au nombre PT","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","019118","Nombre T final pour le cyclone tropical","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316052","","","019119","Type du nombre T final","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316060","(Définition d'une ligne de grain (3 points: centre, nord, sud)","","301011","et trajectoire et évolution prévues) Année, mois, jour","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316060","","","301012","Heure, minute","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316060","(faible précision)","","005002","Position du centre de la ligne de grain Latitude","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316060","(faible précision)","","006002","Longitude","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316060","","","019005","Direction de déplacement de la caractéristique","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316060","","","019006","Vitesse de déplacement de la caractéristique","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316060","(faible précision)","","005002","Amplitude du phénomène, de son point le plus éloigné à son centre – Côté nord Latitude","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316060","(faible précision)","","006002","Longitude","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316060","(faible précision)","","005002","Amplitude du phénomène, de son point le plus éloigné à son centre – Côté sud Latitude","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316060","(faible précision)","","006002","Longitude","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316060","","","004074","Amplitude du phénomène, de son point le plus éloigné à son centre – Évolution Période ou décalage dans le temps de courte durée","Période de validité","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316060","","","020048","Évolution du phénomène","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316060","","","011041","Vitesse de la rafale maximale","Rafale maximale prévue","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316060","","","013055","Intensité des précipitations","Intensité des précipitations prévue","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316061","(Définition d'une ligne de grain (centre et plusieurs points: nord et sud)","","301011","et trajectoire et évolution prévues) Année, mois, jour","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316061","","","301012","Heure, minute","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316061","(faible précision)","","005002","Position du centre de la ligne de grain Latitude","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316061","(faible précision)","","006002","Longitude","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316061","","","019005","Direction de déplacement de la caractéristique","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316061","","","019006","Vitesse de déplacement de la caractéristique","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316061","","","102000","Amplitude du phénomène, de son point le plus éloigné à son centre – Côté nord Répétition différée de 2 descripteurs","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316061","","","031001","Facteur de répétition différée du descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316061","(faible précision)","","005002","Latitude","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316061","(faible précision)","","006002","Longitude","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316061","","","102000","Amplitude du phénomène, de son point le plus éloigné à son centre – Côté sud Répétition différée de 2 descripteurs","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316061","","","031001","Facteur de répétition différée du descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316061","(faible précision)","","005002","Latitude","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316061","(faible précision)","","006002","Longitude","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316061","","","004074","Amplitude du phénomène, de son point le plus éloigné à son centre – Évolution Période ou décalage dans le temps de courte durée","Période de validité","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316061","","","020048","Évolution du phénomène","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316061","","","011041","Vitesse de la rafale maximale","Rafale maximale prévue","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316061","","","013055","Intensité des précipitations","Intensité des précipitations prévue","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316071","(AIRMET graphique Sierra)","","301014","Période","Pendant laquelle l'AIRMET est valable","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316071","","","101000","Répétition différée de 1 descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316071","","","031002","Facteur élargi de répétition différée du descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316071","","","316075","GFA - Plafond et visibilité IFR*","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316071","","","101000","Répétition différée de 1 descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316071","","","031002","Facteur élargi de répétition différée du descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316071","","","316076","GFA - Obscurcissement des montagnes","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316072","(AIRMET graphique Tango)","","301014","Période","Pendant laquelle l'AIRMET est valable","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316072","","","101000","Répétition différée de 1 descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316072","","","031002","Facteur élargi de répétition différée du descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316072","","","316077","GFA - Turbulence","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316072","","","101000","Répétition différée de 1 descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316072","","","031002","Facteur élargi de répétition différée du descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316072","","","316078","GFA - Vent de surface fort","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316072","","","101000","Répétition différée de 1 descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316072","","","031002","Facteur élargi de répétition différée du descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316072","","","316079","GFA - Cisaillement du vent à bas niveau","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316073","(AIRMET graphique Zulu)","","301014","Période","Pendant laquelle l'AIRMET est valable","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316073","","","101000","Répétition différée de 1 descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316073","","","031002","Facteur élargi de répétition différée du descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316073","","","316080","GFA - Givrage","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316073","","","101000","Répétition différée de 1 descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316073","","","031002","Facteur élargi de répétition différée du descripteur","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316073","","","316081","GFA - Isotherme 0 °C","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316074","(Indicateur GFA et emplacement du phénomène observé/prévu)","","001039","Numéro de séquence des prévisions de zone sous forme graphique","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316074","","","008021","Caractéristique temporelle","= 4 Prévision, = 16 Analyse","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316074","","","301014","Période","Pendant laquelle le risque est observé/prévu","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316074","","","301027","Description d'une caractéristique météorologique en trois ou en deux dimensions","","","","Operational"
"16","Catégorie 16 Séquences correspondant à des caractéristiques synoptiques","316074","","","008021","Caractéristique temporelle","Mis à valeur manquante (annuler)","","","Operational"
