TABLE_NAME,DESCRIPTEUR,SÉQUENCE DE DESCRIPTEURS,NOM DE L’ÉLÉMENT,DESCRIPTION DE L’ÉLÉMENT
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 009,0 02 005,Précision des observations de la température,
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 009,3 06 004,"Profondeur, température, salinité",
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 009,0 02 005,Précision des observations de la température,Mis à valeur manquante (annuler)
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 009,0 10 004,Données sur la pression et la température atmosphériques Pression,
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 009,0 10 051,Pression ramenée au niveau moyen de la mer,
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 009,1 02 000,Répétition différée de 2 descripteurs,
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 009,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 009,0 07 033,Hauteur du capteur au-dessus de la surface de l'eau,
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 009,0 12 101,Température/température de l'air,
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 009,1 01 000,Données sur le vent Répétition différée de 1 descripteur,
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 009,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 009,3 06 042,Mesure du vent au moyen d'une bouée dérivante,
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 009,1 01 000,Données sur les vagues Répétition différée de 1 descripteur,
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 009,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 009,3 06 039,Séquence pour la représentation des mesures de base des vagues,
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 010,1 12 000,(Cinq premières composantes de Fourier du spectre des vagues) Répétition différée de 12 descripteurs,
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 010,0 31 001,Facteur de répétition différée du descripteur,
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 010,2 01 144,Changer le champ de données,Ajouter 16 bits au champ pour chaque élément de donnée de la Table B
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 010,2 02 133,Changer d'échelle,Ajouter 5 à l'échelle pour chaque élément de donnée de la Table B
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 010,0 22 080,Fréquence centrale des bandes d'ondes,Hz
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 010,0 22 096,Largeur spectrale des bandes,Hz
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 010,0 22 069,Densité spectrale des vagues,m2 Hz-1
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 010,2 02 000,Changement d'échelle,Annuler
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 010,2 01 000,Changement du champ de données,Annuler
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 010,0 42 011,a1 coefficient de la série de Fourier du spectre directionnel,Premier moment du spectre directionnel des vagues
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 010,0 42 012,b1 coefficient de la série de Fourier du spectre directionnel,Premier moment du spectre directionnel des vagues
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 010,0 42 013,a2 coefficient de la série de Fourier du spectre directionnel,Deuxième moment du spectre directionnel des vagues
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 010,0 42 014,b2 coefficient de la série de Fourier du spectre directionnel,Deuxième moment du spectre directionnel des vagues
Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,3 15 010,0 42 015,Facteur de contrôle K,Inverse de l'ellipticité des ondes
