TABLE_NAME,DESCRIPTEUR,SÉQUENCE DE DESCRIPTEURS,NOM DE L’ÉLÉMENT,DESCRIPTION DE L’ÉLÉMENT
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 076,0 04 074,Période ou décalage dans le temps de courte durée,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 076,0 04 023,Période ou décalage dans le temps,Nombre de jours dans le mois
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 076,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 076,0 13 060,Précipitations totales cumulées,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 076,0 13 051,"Groupe de fréquence, précipitations",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 076,0 04 053,Nombre de jours avec précipitations égales ou supérieures à 1 mm,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 076,0 08 050,Identificateur pour le nombre de valeurs manquantes dans le calcul des statistiques,= 5 Précipitations
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 076,0 08 020,Nombre total de valeurs manquantes (pour le calcul du total ou de la moyenne),Jours
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 076,1 02 006,Répéter 2 descripteurs 6 fois,Nombre de jours d'occurrence
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 076,0 08 052,Condition pour laquelle le nombre de jours d'occurrence est indiqué,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 076,0 08 022,Nombre total (dans le contexte d'une somme ou d'une moyenne),Jours
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 076,0 08 053,Identificateur du jour d'occurrence,"Occurrence de précipitations extrêmes = 0 Un jour seulement dans le mois, = 1 Plus d'un jour dans le mois"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 076,0 04 003,Jour,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 076,0 13 052,Quantité journalière de précipitations la plus élevée,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 076,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 04 001,Année,(Normales mensuelles pour une station terrestre conformément aux pratiques de transmission régionales ou nationales) Début de la période de référence
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 04 001,Année,Fin de la période de référence
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 04 002,Mois,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 04 003,Jour,= 1
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 04 004,Heure,= 0
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 04 074,Période ou décalage dans le temps de courte durée,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 04 022,Période ou décalage dans le temps,= 1
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 08 023,Statistiques de premier ordre,= 4 Valeur moyenne
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 10 004,Pression,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 10 051,Pression ramenée au niveau moyen de la mer,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 07 004,Pression,Surface isobare standard
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 10 009,Hauteur géopotentielle,Surface isobare standard
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 12 101,Température/température de l'air,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 02 051,Indicateur servant à préciser la méthode d'observation des températures extrêmes,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 04 051,Heure principale à laquelle la température maximale est relevée quotidiennement,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 12 118,"Température maximale à une hauteur déterminée, au cours des 24 heures précédentes",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 04 052,Heure principale à laquelle la température minimale est relevée quotidiennement,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 12 119,"Température minimale à une hauteur déterminée, au cours des 24 heures précédentes",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 13 004,Tension de vapeur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 12 151,Écart-type de la température moyenne journalière,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 14 032,Insolation totale,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 08 023,Statistiques de premier ordre,Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 04 001,Année,Normales de précipitations Début de la période de référence
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 04 001,Année,Fin de la période de référence
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 04 002,Mois,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 04 003,Jour,= 1
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 04 004,Heure,= 0
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 04 074,Période ou décalage dans le temps de courte durée,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 04 022,Période ou décalage dans le temps,= 1
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 08 023,Statistiques de premier ordre,= 4 Valeur moyenne
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 13 060,Précipitations totales cumulées,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 04 053,Nombre de jours avec précipitations égales ou supérieures à 1 mm,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 08 023,Statistiques de premier ordre,Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,1 02 008,Répéter 2 descripteurs 8 fois,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 08 050,Identificateur pour le nombre de valeurs manquantes dans le calcul des statistiques,"/voir colonne de gauche Pression, température, températures extrêmes, tension de vapeur, précipitations, durée d'insolation, température maximale, température minimale"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 077,0 08 020,Nombre total de valeurs manquantes (pour le calcul du total ou de la moyenne),Années
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 078,3 07 076,Valeurs mensuelles provenant d'une station terrestre conformément aux pratiques de transmission régionales ou nationales,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 078,3 07 077,Normales mensuelles pour une station terrestre conformément aux pratiques de transmission régionales ou nationales,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,3 01 090,"Identification de la station d'observation en surface; heure, coordonnées horizontales et verticales",(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe et des données maritimes provenant d'une station côtière)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,3 02 031,Information sur la pression,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,3 02 035,Données synoptiques de base «instantanées»,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,3 02 036,Nuages dont la base se situe sous le niveau de la station,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,1 01 000,Répétition différée de 1 descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,3 02 047,Direction de la dérive des nuages,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,0 08 002,Caractéristique verticale (observations en surface),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,1 01 000,Répétition différée de 1 descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,3 02 048,Direction et hauteur des nuages,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,3 02 037,"État du sol, hauteur de neige, température minimale au sol",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,1 02 000,Répétition différée de 2 descripteurs,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,0 22 061,État de la mer,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,0 20 058,Visibilité sur la mer depuis une station côtière,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,1 01 000,Répétition différée de 1 descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,3 02 056,Température de la mer/de l'eau,"Température de surface de la mer/ de l'eau, méthode de mesure et profondeur sous la surface de l'eau"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,1 01 000,Répétition différée de 1 descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,3 02 055,Givrage et glace,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,3 02 043,Données synoptiques de base «pour la période»,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,3 02 044,Données sur l'évaporation,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,1 01 000,Répétition différée de 1 descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,0 31 001,Facteur de répétition différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,3 02 045,Données sur le rayonnement (sur une période d'une heure et de 24 heures),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,1 01 000,Répétition différée de 1 descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 079,3 02 046,Variation de température,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 080,3 01 090,"Identification de la station d'observation en surface; heure, coordonnées horizontales et verticales",(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 080,3 02 031,Information sur la pression,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 080,3 02 035,Données synoptiques de base «instantanées»,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 080,3 02 036,Nuages dont la base se situe sous le niveau de la station,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 080,3 02 047,Direction de la dérive des nuages,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 080,0 08 002,Caractéristique verticale (observations en surface),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 080,3 02 048,Direction et hauteur des nuages,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 080,3 02 037,"État du sol, hauteur de neige, température minimale au sol",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 080,3 02 043,Données synoptiques de base «pour la période»,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 080,3 02 044,Données sur l'évaporation,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 080,1 01 002,Répéter 1 descripteur 2 fois,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 080,3 02 045,Données sur le rayonnement (sur une période d'une heure et de 24 heures),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 080,3 02 046,Variation de température,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,3 01 090,"Identification de la station d'observation en surface; heure, coordonnées horizontales et verticales","(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe, compte tenu des pratiques propres à la Région I)"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,3 02 031,Information sur la pression,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,3 02 035,Données synoptiques de base «instantanées»,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,3 02 036,Nuages dont la base se situe sous le niveau de la station,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,3 02 047,Direction de la dérive des nuages,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,0 08 002,Caractéristique verticale (observations en surface),Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,3 02 048,Direction et hauteur des nuages,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,3 02 037,"État du sol, hauteur de neige, température minimale au sol",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,0 12 122,Température minimale au sol la nuit précédente,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,0 13 056,Caractère et intensité des précipitations,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,0 13 057,Heure du début ou de la fin des précipitations,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,0 20 101,Nom de l'acridien,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,0 20 102,Couleur de l'acridien (maturité),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,0 20 103,Stade de développement des acridiens,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,0 20 104,Degré d'organisation de l'essaim ou de la bande d'acridiens,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,0 20 105,Dimension de l'essaim ou de la bande d'acridiens et durée du passage de l'essaim,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,0 20 106,Densité de la population d'acridiens,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,0 20 107,Direction du déplacement de l'essaim d'acridiens,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,0 20 108,Étendue de la végétation,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,3 02 043,Données synoptiques de base «pour la période»,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,3 02 044,Données sur l'évaporation,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,1 01 002,Répéter 1 descripteur 2 fois,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,3 02 045,Données sur le rayonnement (sur une période d'une heure et de 24 heures),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 081,3 02 046,Variation de température,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 082,3 01 090,"Identification de la station d'observation en surface; heure, coordonnées horizontales et verticales","(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe, compte tenu des pratiques propres à la Région II) (voir note 7)"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 082,3 02 031,Information sur la pression,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 082,3 02 035,Données synoptiques de base «instantanées»,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 082,3 02 036,Nuages dont la base se situe sous le niveau de la station,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 082,3 02 047,Direction de la dérive des nuages,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 082,0 08 002,Caractéristique verticale (observations en surface),Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 082,3 02 048,Direction et hauteur des nuages,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 082,3 02 037,"État du sol, hauteur de neige, température minimale au sol",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 082,0 12 121,Température minimale au sol,À l'heure de l'observation
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 082,0 12 122,Température minimale au sol la nuit précédente,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 082,3 02 043,Données synoptiques de base «pour la période»,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 082,3 02 044,Données sur l'évaporation,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 082,1 01 002,Répéter 1 descripteur 2 fois,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 082,3 02 045,Données sur le rayonnement (sur une période d'une heure et de 24 heures),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 082,3 02 046,Variation de température,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 083,3 01 090,"Identification de la station d'observation en surface; heure, coordonnées horizontales et verticales","(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe, compte tenu des pratiques propres à la Région III)"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 083,3 02 031,Information sur la pression,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 083,3 02 035,Données synoptiques de base «instantanées»,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 083,3 02 036,Nuages dont la base se situe sous le niveau de la station,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 083,3 02 047,Direction de la dérive des nuages,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 083,0 08 002,Caractéristique verticale (observations en surface),Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 083,3 02 048,Direction et hauteur des nuages,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 083,3 02 037,"État du sol, hauteur de neige, température minimale au sol",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 083,0 12 122,Température minimale au sol la nuit précédente,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 083,3 02 043,Données synoptiques de base «pour la période»,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 083,3 02 044,Données sur l'évaporation,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 083,1 01 002,Répéter 1 descripteur 2 fois,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 083,3 02 045,Données sur le rayonnement (sur une période d'une heure et de 24 heures),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 083,3 02 046,Variation de température,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 084,3 01 090,"Identification de la station d'observation en surface; heure, coordonnées horizontales et verticales","(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe, compte tenu des pratiques propres à la Région M)"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 084,3 02 031,Information sur la pression,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 084,3 02 035,Données synoptiques de base «instantanées»,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 084,3 02 036,Nuages dont la base se situe sous le niveau de la station,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 084,3 02 047,Direction de la dérive des nuages,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 084,0 08 002,Caractéristique verticale (observations en surface),Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 084,3 02 048,Direction et hauteur des nuages,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 084,3 02 037,"État du sol, hauteur de neige, température minimale au sol",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 084,0 20 055,État du ciel dans les régions tropicales,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 084,1 01 000,Répétition différée de 1 descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 084,0 31 001,Facteur de répétition différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 084,2 05 001,Indiquer des caractères,Champ pour 1 caractère
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 084,3 02 043,Données synoptiques de base «pour la période»,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 084,3 02 044,Données sur l'évaporation,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 084,1 01 002,Répéter 1 descripteur 2 fois,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 084,3 02 045,Données sur le rayonnement (sur une période d'une heure et de 24 heures),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 084,3 02 046,Variation de température,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 086,3 01 090,"Identification de la station d'observation en surface; heure, coordonnées horizontales et verticales","(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe, compte tenu des pratiques propres à la Région VI)"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 086,3 02 031,Information sur la pression,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 086,3 02 035,Données synoptiques de base «instantanées»,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 086,3 02 036,Nuages dont la base se situe sous le niveau de la station,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 086,0 08 002,Caractéristique verticale (observations en surface),Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 086,3 02 037,"État du sol, hauteur de neige, température minimale au sol",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 086,3 02 066,Phénomènes météorologiques dangereux,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 086,3 02 043,Données synoptiques de base «pour la période»,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 086,3 02 044,Données sur l'évaporation,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 086,1 01 002,Répéter 1 descripteur 2 fois,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 086,3 02 045,Données sur le rayonnement (sur une période d'une heure et de 24 heures),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,3 01 001,Indicateur régional OMM et chiffre indicatif OMM de la station,"(Paramètres «instantanés» de la séquence 3 07 089) Identification de la station d'observation en surface, heure, coordonnées horizontales et verticales Iliii"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,0 02 001,Type de station,ix
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,3 01 011,"Année, mois, jour",YY
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,3 01 012,"Heure, minute","GG, gg"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,3 01 023,Latitude/longitude (faible précision),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,0 07 030,Altitude du sol de la station,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,0 07 031,Altitude du baromètre,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,3 02 001,Pression et variation de pression en 3 heures,"Données sur la pression PoPoPoP, PPPP, ppp, a"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,0 10 062,Variation de pression en 24 heures,P24P24P24
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,0 07 004,Pression,"Surface isobare standard a3 = 925, 850, 700, hPa Mis à valeur manquante pour les stations situées en plaine"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,0 10 009,Hauteur géopotentielle,Surface isobare standard hhh | Mis à valeur manquante pour les stations situées en plaine
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Température et humidité Mesure de la température
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,0 12 101,Température/température de l'air,snTTT | Échelle: 2
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,0 12 103,Point de rosée,snTdTdTd | Échelle: 2
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,0 13 003,Humidité relative,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,0 20 001,Visibilité horizontale,Visibilité VV
