TABLE_NAME,DESCRIPTEUR,SÉQUENCE DE DESCRIPTEURS,NOM DE L’ÉLÉMENT,DESCRIPTION DE L’ÉLÉMENT
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 028,3 12 030,"Vent, incertitude formelle, vraisemblance",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 028,1 01 002,Répéter 1 descripeur 2 fois,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 028,3 12 033,"Polarisation de l'antenne, température de luminance",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 028,0 21 110,Numéro de sigma-0 du faisceau intérieur (à l'avant du satellite),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 028,3 01 023,Latitude/longitude (faible précision),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 028,3 21 028,"Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 028,0 21 111,Numéro de sigma-0 du faisceau extérieur (à l'avant du satellite),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 028,3 01 023,Latitude/longitude (faible précision),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 028,3 21 028,"Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 028,0 21 112,Numéro de sigma-0 du faisceau intérieur (à l'arrière du satellite),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 028,3 01 023,Latitude/longitude (faible précision),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 028,3 21 028,"Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 028,0 21 113,Numéro de sigma-0 du faisceau extérieur (à l'arrière du satellite),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 028,3 01 023,Latitude/longitude (faible précision),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 028,3 21 028,"Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 030,2 01 130,"(Vent, incertitude formelle, vraisemblance) Changer le champ de données",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 030,2 02 129,Changer d'échelle,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 030,0 11 012,Vitesse du vent à 10 m,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 030,2 02 000,Changement d'échelle,Annuler
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 030,2 01 000,Changement du champ de données,Annuler
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 030,0 11 052,Incertitude formelle concernant la vitesse du vent,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 030,2 01 135,Changer le champ de données,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 030,2 02 130,Changer d'échelle,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 030,0 11 011,Direction du vent à 10 m,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 030,2 02 000,Changement d'échelle,Annuler
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 030,2 01 000,Changement du champ de données,Annuler
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 030,0 11 053,Incertitude formelle concernant la direction du vent,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 030,0 21 104,Vraisemblance calculée pour la solution obtenue,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 031,0 05 034,(Vent mesuré par SEAWINDS) Numéro de la rangée le long de la trajectoire,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 031,0 06 034,Numéro de cellule dans le plan transversal,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 031,0 21 109,Qualité du vecteur vent mesuré à l'intérieur de la cellule par SEAWINDS,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 031,0 11 081,Direction du vent à 10 m donnée par modèle,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 031,0 11 082,Vitesse du vent à 10 m donnée par modèle,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 031,0 21 101,Nombre d'ambiguïtés vectorielles,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 031,0 21 102,Indice du vecteur vent retenu,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 031,0 21 103,Nombre total de mesures de Sigma-0,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 032,0 21 120,(Précipitations mesurées par SEAWINDS) Probabilité de pluie,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 032,0 21 121,Indice de pluie déterminé par SEAWINDS à partir d'une fonction objective normalisée,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 032,0 13 055,Intensité des précipitations,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 032,0 21 122,Correction d'atténuation sur sigma-0 (sur la base de tB),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 033,0 02 104,"(Polarisation de l'antenne, température de luminance) Polarisation de l'antenne",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 033,0 08 022,Nombre total (dans le contexte d'une somme ou d'une moyenne),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 033,0 12 063,Température de luminance,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 033,0 12 065,Écart type de la température de luminance,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 041,2 01 141,(Altitude) Changer le champ de données,28 bits de long
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 041,2 02 130,Changer d'échelle,Échelle: 2
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 041,0 07 001,Hauteur de la station,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 041,2 01 000,Changement du champ de données,Annuler
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 041,2 02 000,Changement d'échelle,Annuler
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 042,0 21 077,(Corrections d'altitude) Correction d'altitude (ionosphère),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 042,0 21 078,Correction d'altitude (troposphère sèche),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 042,0 21 079,Correction d'altitude (troposphère humide),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 042,0 21 080,Correction d'altitude (constante d'étalonnage),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 042,0 21 081,Correction de boucle ouverte (boucle hauteur-temps),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 042,0 21 082,Correction de boucle ouverte (contrôle de gain automatique),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,0 01 007,(Températures de surface de la mer fournies par l'AATSR) Indicateur d'identification du satellite,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,0 02 019,Instruments satellitaires,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,0 01 096,Mise à poste,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,0 25 061,Identification du logiciel et numéro de version,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,0 05 040,Numéro de l'orbite,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,3 01 011,"Année, mois, jour",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,3 01 013,"Heure, minute, seconde",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,3 01 021,Latitude/longitude (précision élevée),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,0 07 002,Hauteur ou altitude,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,0 12 180,Température de luminance moyenne observée à 12 μm pour tous les pixels clairs au nadir,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,0 12 181,Température de luminance moyenne observée à 11 μm pour tous les pixels clairs au nadir,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,0 12 182,"Température de luminance moyenne observée à 3,7 μm pour tous les pixels clairs au nadir",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,0 12 183,Température de luminance moyenne observée à 12 μm pour tous les pixels clairs en visée avant,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,0 12 184,Température de luminance moyenne observée à 11 μm pour tous les pixels clairs en visée avant,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,0 12 185,"Température de luminance moyenne observée à 3,7 μm pour tous les pixels clairs en visée avant",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,0 02 174,Nombre moyen de pixels en visée latérale,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,0 21 086,Nombre moyen de pixels au nadir uniquement,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,0 12 186,Température moyenne de surface de la mer au nadir,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,0 21 087,Nombre moyen de pixels en double visée,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,0 12 187,Température moyenne de surface de la mer en double visée,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 045,0 33 043,Degré de confiance de la température moyenne en surface,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,0 01 007,(Transmission de données par l'instrument MERIS) Indicateur d'identification du satellite,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,0 02 019,Instruments satellitaires,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,0 01 096,Mise à poste,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,0 25 061,Identification du logiciel et numéro de version,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,0 05 040,Numéro de l'orbite,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,3 01 011,"Année, mois, jour",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,3 01 013,"Heure, minute, seconde",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,3 01 021,Latitude/longitude (précision élevée),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,0 07 025,Distance zénithale du soleil,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,0 05 022,Azimut du soleil,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,0 10 080,Distance zénithale de la visée,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,0 27 080,Azimut de la visée,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,0 08 003,Caractéristique verticale (observations par satellite),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,0 07 004,Pression,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,0 13 093,Épaisseur optique des nuages,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,0 08 003,Caractéristique verticale (observations par satellite),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,2 01 131,Changer le champ de données,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,2 02 129,Changer d'échelle,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,0 07 004,Pression,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,0 07 004,Pression,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,2 02 000,Changement d'échelle,Annuler
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,2 01 000,Changement du champ de données,Annuler
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 050,0 13 095,Colonne totale de vapeur d'eau,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 01 007,(Analyse interspectrale de l'océan – (WWS)) Indicateur d'identification du satellite,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 02 019,Instruments satellitaires,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 01 096,Mise à poste,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 25 061,Identification du logiciel et numéro de version,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 05 040,Numéro de l'orbite,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 08 075,Identificateur d'orbite ascendante ou descendante,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,3 01 011,"Année, mois, jour",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,3 01 013,"Heure, minute, seconde",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,3 01 021,Latitude/longitude (précision élevée),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 01 012,Direction de déplacement de la plate-forme d'observation mobile,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,2 01 131,Changer le champ de données,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 01 013,Vitesse de déplacement de la plate-forme d'observation mobile,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,2 01 000,Changement du champ de données,Annuler
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 10 032,Distance du satellite au centre de la Terre,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 10 033,Altitude (de la plate-forme par rapport à l'ellipsoïde),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 10 034,Rayon de la Terre,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 07 002,Hauteur ou altitude,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 08 012,Identificateur terre/mer,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 25 110,Traitement de l'image en abrégé,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 25 111,Nombre de données manquantes à la réception,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 25 102,Nombre de lignes manquantes hors données manquantes,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 02 104,Polarisation de l'antenne,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 25 103,Nombre de cellules en direction,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 25 104,Nombre de cellules en longueur d'onde,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 25 105,Première cellule en direction,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 25 106,Incrément de cellule en direction,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 25 107,Première cellule en longueur d'onde,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 25 108,Dernière cellule en longueur d'onde,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 02 111,Angle d'incidence du radar,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 02 121,Fréquence moyenne,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 02 026,Résolution en travers de la trajectoire,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 02 027,Résolution dans le sens de la route du satellite,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 21 130,Énergie spectrale totale,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 21 131,Énergie spectrale maximale,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 21 132,Direction de l'énergie spectrale maximale sur la grille de grande résolution,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 21 133,Longueur d'onde de l'énergie spectrale maximale sur la grille de grande résolution,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 21 064,Estimation des bruits parasites,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 25 014,Coupure azimutale due au fouillis,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 21 134,Pouvoir séparateur de l'interspectre de covariance,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,1 07 018,Répéter 7 descripteurs 18 fois,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 05 030,Direction (spectrale),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,1 05 024,Répéter 5 descripteurs 24 fois,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,2 01 130,Changer le champ de données,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 06 030,Numéro d'onde (spectrale),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,2 01 000,Changement du champ de données,Annuler
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 21 135,"Partie réelle de interspectres, en nombre de cellules de la grille polaire",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 21 136,"Partie imaginaire de interspectres, en nombre de cellules de la grille polaire",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 051,0 33 044,Qualité des données de l'ASAR,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 01 007,(L'altimètre radar RA-2) Indicateur d'identification du satellite,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 02 019,Instruments satellitaires,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 01 096,Mise à poste,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 061,Identification du logiciel et numéro de version,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 05 040,Numéro de l'orbite,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 120,Indicateur de traitement de niveau 2 – données RA-2,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 121,Qualité du traitement de niveau 2 – données RA-2,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 124,Indicateur de traitement de niveau 2 – données MWR,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 125,Qualité du traitement de niveau 2 – données MWR,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 122,Configuration matérielle – radiofréquence,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 123,Configuration matérielle – amplificateur de grande puissance,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,3 01 011,"Année, mois, jour",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,3 01 013,"Heure, minute, seconde",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,3 01 021,Latitude/longitude (précision élevée),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 07 002,Hauteur ou altitude,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 02 119,Fonctionnement de l'instrument RA-2,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 33 047,Degré de confiance des mesures,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 10 081,Altitude du centre de gravité au-dessus de l'ellipsoïde de référence,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 10 082,Taux de variation d'altitude instantané,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 10 083,"Carré de l'angle de décalage du satellite par rapport au nadir, calculé à partir de l'assiette de la plate-forme",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 10 084,"Carré de l'angle de décalage du satellite par rapport au nadir, calculé à partir de la forme des ondes",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 02 116,Pourcentage de la bande 320 MHz traité,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 02 117,Pourcentage de la bande 80 MHz traité,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 02 118,Pourcentage de la bande 20 MHz traité,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 02 156,Pourcentage de mesures océaniques correctes après retraitement de la bande Ku,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 02 157,Pourcentage de mesures océaniques correctes après retraitement de la bande S,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 14 055,Indice de l'activité solaire,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 22 150,Nombre de points corrects à 18 Hz en bande Ku,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 22 151,Intervalle océanique en bande Ku,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 22 152,Intervalle océanique type à 18 Hz en bande Ku,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 22 153,Nombre de points corrects à 18 Hz en bande S,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 22 154,Intervalle océanique en bande S,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 22 155,Intervalle océanique type à 18 Hz en bande S,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 22 156,Hauteur significative des vagues en bande Ku,Hauteur significative des vagues
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 22 157,Intervalle océanique type à 18 Hz en bande Ku,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 22 158,Hauteur significative des vagues en bande S,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 22 159,Hauteur significative des vagues type à 18 Hz en bande S,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 21 137,Coefficient de rétrodiffusion corrigé pour l'océan en bande Ku,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 21 138,Coefficient de rétrodiffusion corrigé type pour l'océan en bande Ku,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 21 139,Correction finale de l'erreur instrumentale pour la commande automatique de gain dans la bande Ku,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 21 140,Coefficient de rétrodiffusion corrigé pour l'océan en bande S,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 21 141,Coefficient de rétrodiffusion corrigé type pour l'océan en bande S,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 21 142,Correction finale de l'erreur instrumentale pour la commande automatique de gain dans la bande S,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 10 085,Hauteur moyenne de la surface de la mer,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 10 086,Hauteur du géoïde,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 10 087,Profondeur de l'océan ou altitude des terres émergées,
